Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
3,11,19,0,0,26.5,3,0,26.5,0,0
3,11,20,0,0,25.3,3.3,0,25.3,0,0
3,11,21,0,0,24,3.2,0,24,0,0
3,11,22,0,0,22.8,2.8,0,22.8,0,0
3,11,23,0,0,21.7,2.4,0,21.7,0,0
3,12,0,0,0,20.8,2.3,0,20.8,0,0
3,12,1,0,0,20.1,2.1,0,20.1,0,0
3,12,2,0,0,19.6,2,0,19.6,0,0
3,12,3,0,0,19.5,2.1,0,19.5,0,0
3,12,4,0,0,19.6,2.3,0,19.6,0,0
3,12,5,0,0,20,2.3,0,20,0,0
3,12,6,242,45,21.9,3,83.237,22.573,236.826,211.899
3,12,7,581,101,25.3,3.2,336.154,31.901,1037.658,993.584
3,12,8,734,133,29.1,2.5,596.738,43.189,1839.83,1770.602
3,12,9,810,156,32.1,1.6,816.036,54.387,2407.267,2316.632
3,12,10,854,169,34.1,1.2,975.613,62.645,2758.07,2652.704
3,12,11,878,172,35.4,1.4,1059.502,65.507,2947.954,2834.138
3,12,12,883,168,36.1,1.7,1059.805,65.107,2955.625,2841.46
3,12,13,873,156,36.1,2.1,978.26,61.748,2779.608,2673.3
3,12,14,842,138,35.7,2.4,820.583,56.687,2389.68,2299.754
3,12,15,729,131,34.7,2.6,588.435,49.583,1753.559,1687.322
3,12,16,512,107,32.8,2.2,310.441,41.071,917.733,876.906
3,12,17,226,42,30.4,1.8,77.119,32.071,209.534,185.154
3,12,18,0,0,28.9,2.3,0,28.9,0,0
3,12,19,0,0,28.3,3.1,0,28.3,0,0
3,12,20,0,0,27.5,3.7,0,27.5,0,0
3,12,21,0,0,26.8,4.1,0,26.8,0,0
3,12,22,0,0,26.1,4.1,0,26.1,0,0
3,12,23,0,0,25.4,3.6,0,25.4,0,0
3,13,0,0,0,24.7,3,0,24.7,0,0
3,13,1,0,0,24,2.2,0,24,0,0
3,13,2,0,0,23.4,1.4,0,23.4,0,0
3,13,3,0,0,23,1,0,23,0,0
3,13,4,0,0,22.8,0.8,0,22.8,0,0
3,13,5,0,0,22.9,1.3,0,22.9,0,0
3,13,6,139,49,24.3,2.3,70.478,24.748,212.689,188.246
3,13,7,404,125,26.1,2.9,288.917,31.765,905.672,865.164
3,13,8,598,177,28.1,2.8,554.705,40.642,1736.831,1671.166
3,13,9,372,345,29.9,2.3,650.046,46.187,2006.858,1931.639
3,13,10,442,398,31.6,1.6,824.372,54.275,2442.474,2350.413
3,13,11,414,466,32.8,0.7,891.431,61.949,2531.578,2435.854
3,13,12,480,453,33.7,0.5,947.965,65.885,2631.846,2531.912
3,13,13,462,396,34.2,0.9,839.448,61.178,2393.486,2303.406
3,13,14,420,326,34.1,1.3,667.112,54.336,1971.236,1897.317
3,13,15,214,252,33.4,1.6,382.58,44.736,1182.217,1134.052
3,13,16,14,76,32.1,1.4,78.784,34.353,256.911,231.577
3,13,17,0,6,30.3,0.9,5.673,29.039,19.125,0
3,13,18,0,0,29.1,0.9,0,29.1,0,0
3,13,19,0,0,28.5,1,0,28.5,0,0
3,13,20,0,0,28,1.1,0,28,0,0
3,13,21,0,0,27.5,1.6,0,27.5,0,0
3,13,22,0,0,27.1,2.5,0,27.1,0,0
3,13,23,0,0,26.3,3.4,0,26.3,0,0
3,14,0,0,0,25.4,3.6,0,25.4,0,0
3,14,1,0,0,24.4,3.2,0,24.4,0,0
3,14,2,0,0,23.6,2.6,0,23.6,0,0
3,14,3,0,0,23.1,1.9,0,23.1,0,0
3,14,4,0,0,22.8,1.6,0,22.8,0,0
3,14,5,0,0,22.7,1.1,0,22.7,0,0
3,14,6,22,36,24.1,0.9,37.978,23.226,126.865,104.102
3,14,7,38,121,26.7,0.4,132.597,29.63,440.505,411.274
3,14,8,401,233,29.5,0.2,484.487,46.157,1480.358,1423.141
3,14,9,308,366,31.6,0.2,619.673,54.493,1830.717,1761.808
3,14,10,642,301,33.1,0.5,913.524,63.276,2573.541,2476.066
3,14,11,421,419,34.1,0.8,855.75,61.953,2430.192,2338.63
3,14,12,754,247,34.6,1,1014.593,65.273,2826.825,2718.438
3,14,13,696,264,34.8,1.3,924.691,62.176,2621.216,2521.733
3,14,14,564,285,34.2,1.7,744.959,55.291,2188.513,2106.485
3,14,15,438,250,33.2,2.3,520.708,46.861,1583.912,1523.358
3,14,16,260,175,31.9,2.7,276.681,38.637,854.258,815.095
3,14,17,34,41,30.5,3,44.527,30.965,141.722,118.673
3,14,18,0,0,29.5,3.2,0,29.5,0,0
3,14,19,0,0,28.8,3.2,0,28.8,0,0
3,14,20,0,0,28.2,2.9,0,28.2,0,0
3,14,21,0,0,27.5,2.7,0,27.5,0,0
3,14,22,0,0,26.8,2.7,0,26.8,0,0
3,14,23,0,0,26.1,2.9,0,26.1,0,0
3,15,0,0,0,25.3,3.2,0,25.3,0,0
3,15,1,0,0,24.5,3.4,0,24.5,0,0
3,15,2,0,0,23.8,3.2,0,23.8,0,0
3,15,3,0,0,23.1,2.7,0,23.1,0,0
3,15,4,0,0,22.8,2.4,0,22.8,0,0
3,15,5,0,0,22.5,2.3,0,22.5,0,0
3,15,6,99,52,23.8,2.9,65.984,24.004,206.579,182.258
3,15,7,352,160,25.7,3.1,300.163,31.495,951.637,909.905
3,15,8,494,221,27.7,3.1,534.338,39.423,1687.545,1623.551
3,15,9,588,274,29.6,2.9,756.568,47.147,2322.057,2234.827
3,15,10,628,309,31,2.8,907.699,52.598,2713.629,2610.192
3,15,11,153,513,32,2.8,670.951,48.627,2049.837,1973.035
3,15,12,237,470,32.2,2.8,710.384,49.167,2164.092,2082.997
3,15,13,333,367,31.7,2.7,683.685,48.348,2091.06,2012.723
3,15,14,337,354,30.6,2.4,627.578,46.476,1934.537,1861.943
3,15,15,398,235,29.3,1.9,480.295,42.437,1494.955,1437.274
3,15,16,273,149,27.9,1.3,254.807,35.629,793.692,756.082
3,15,17,58,43,26.6,0.8,50.66,27.645,159.823,136.422
3,15,18,0,0,25.9,0.6,0,25.9,0,0
3,15,19,0,0,25.5,0.6,0,25.5,0,0
3,15,20,0,0,24.9,0.9,0,24.9,0,0
3,15,21,0,0,24,1.3,0,24,0,0
3,15,22,0,0,23.3,1.8,0,23.3,0,0
3,15,23,0,0,22.5,2.4,0,22.5,0,0
3,16,0,0,0,21.8,2.5,0,21.8,0,0
3,16,1,0,0,21.1,2.1,0,21.1,0,0
3,16,2,0,0,20.5,1.4,0,20.5,0,0
3,16,3,0,0,20,1,0,20,0,0
3,16,4,0,0,19.9,0.8,0,19.9,0,0
3,16,5,0,0,20.4,0.8,0,20.4,0,0
3,16,6,116,53,22.4,1.2,70.362,22.528,219.564,194.984
3,16,7,424,144,25.2,1.4,315.319,32.875,985.656,943.007
3,16,8,608,189,28,1,572.621,44.968,1754.167,1687.91
3,16,9,724,204,30.4,0.6,797.224,56.648,2323.629,2236.337
3,16,10,791,209,32.2,0.5,959.509,64.431,2684.952,2582.751
3,16,11,819,212,33.4,0.3,1037.924,69.722,2817.228,2709.266
3,16,12,822,210,34.1,0.2,1037.313,71.341,2788.42,2681.726
3,16,13,790,208,34.4,0.3,952.865,68.652,2601.239,2502.601
3,16,14,713,205,34.1,0.5,782.624,61.954,2213.469,2130.481
3,16,15,611,180,33.3,0.8,557.816,52.445,1639.748,1577.353
3,16,16,419,137,31.6,0.8,300.227,42.221,891.114,850.989
3,16,17,120,48,29.4,0.8,64.81,31.26,191.63,167.606
3,16,18,0,0,27.8,1,0,27.8,0,0
3,16,19,0,0,26.9,1.5,0,26.9,0,0
3,16,20,0,0,26.1,2.3,0,26.1,0,0
3,16,21,0,0,25.3,3.2,0,25.3,0,0
3,16,22,0,0,24.4,3.9,0,24.4,0,0
3,16,23,0,0,23.4,3.9,0,23.4,0,0
3,17,0,0,0,22.4,3.4,0,22.4,0,0
3,17,1,0,0,21.7,2.8,0,21.7,0,0
3,17,2,0,0,21.1,2.2,0,21.1,0,0
3,17,3,0,0,20.6,1.8,0,20.6,0,0
3,17,4,0,0,20.4,1.6,0,20.4,0,0
3,17,5,0,0,20.7,1.7,0,20.7,0,0
3,17,6,126,55,22.7,2.3,73.654,22.948,228.385,203.628
3,17,7,404,146,25.7,2.4,309.334,32.206,971.813,929.539
3,17,8,558,207,28.4,2.2,559.584,42.034,1742.111,1676.267
3,17,9,652,244,30.3,1.8,778.83,50.97,2341.873,2253.857
3,17,10,696,271,31.7,1.4,932.758,58.261,2703.146,2600.163
3,17,11,709,290,32.6,1.2,1011.229,62.509,2862.595,2752.619
3,17,12,647,321,33.2,1.2,978.263,62.488,2769.593,2663.724
3,17,13,681,279,33.4,1.1,921.844,61.633,2621.147,2521.667
3,17,14,644,245,33.1,1,766.12,57.567,2221.453,2138.157
3,17,15,551,207,32.3,1.1,547.155,49.855,1633.037,1570.865
3,17,16,390,147,30.9,1,295.266,40.749,885.683,845.701
3,17,17,110,48,28.9,0.8,63.04,30.658,188.417,164.455
3,17,18,0,0,27.3,0.9,0,27.3,0,0
3,17,19,0,0,26.2,1.1,0,26.2,0,0
3,17,20,0,0,25.4,1.5,0,25.4,0,0
3,17,21,0,0,24.8,2.1,0,24.8,0,0
3,17,22,0,0,24.1,3,0,24.1,0,0
3,17,23,0,0,23.2,3.3,0,23.2,0,0
3,18,0,0,0,22.2,3,0,22.2,0,0
3,18,1,0,0,21.5,2.5,0,21.5,0,0
3,18,2,0,0,21.1,2.1,0,21.1,0,0
3,18,3,0,0,20.8,1.7,0,20.8,0,0
3,18,4,0,0,20.7,1.5,0,20.7,0,0
3,18,5,0,0,20.7,1.5,0,20.7,0,0
3,18,6,199,55,23,2,83.984,23.538,247.775,222.626
3,18,7,525,123,26.6,2,334.121,34.142,1027.867,984.063
3,18,8,689,157,29.8,1.7,592.905,45.354,1809.914,1741.731
3,18,9,772,181,31.9,1.7,811.808,53.748,2403.601,2313.114
3,18,10,815,197,33.5,1.8,964.694,59.309,2779.179,2672.89
3,18,11,840,200,34.5,1.9,1045.314,62.224,2963.883,2849.342
3,18,12,841,198,35.1,1.9,1042.109,62.929,2942.881,2829.295
3,18,13,799,203,35.1,1.9,949.469,60.746,2713.025,2609.615
3,18,14,716,205,34.7,1.9,782.067,56.122,2284.949,2199.182
3,18,15,605,181,33.7,1.9,552.392,49.06,1652.876,1590.044
3,18,16,447,131,31.8,1.4,302.576,40.983,899.587,859.24
3,18,17,136,48,29.6,0.9,65.985,31.423,192.365,168.326
3,18,18,0,0,28.2,1.1,0,28.2,0,0
3,18,19,0,0,27.3,1.4,0,27.3,0,0
3,18,20,0,0,26.3,2.1,0,26.3,0,0
3,18,21,0,0,24.9,2.8,0,24.9,0,0
3,18,22,0,0,23.5,3.2,0,23.5,0,0
3,18,23,0,0,22.3,3.2,0,22.3,0,0
3,19,0,0,0,21.3,2.9,0,21.3,0,0
3,19,1,0,0,20.6,2.6,0,20.6,0,0
3,19,2,0,0,20.1,2.3,0,20.1,0,0
3,19,3,0,0,19.7,2.1,0,19.7,0,0
3,19,4,0,0,19.5,2,0,19.5,0,0
3,19,5,0,0,19.9,2.3,0,19.9,0,0
3,19,6,194,55,22.6,2.9,83.166,23.074,246.531,221.407
3,19,7,506,127,26.3,3.1,330.575,32.849,1025.333,981.599
3,19,8,666,166,29.5,2.7,587.532,43.042,1815.903,1747.511
3,19,9,754,189,31.8,1.9,805.171,52.865,2395.533,2305.371
3,19,10,803,203,33.5,1.1,958.88,62.106,2719.131,2615.457
3,19,11,827,207,34.6,0.4,1038.409,70.123,2811.797,2704.074
3,19,12,832,205,35.2,0.2,1038.927,72.387,2775.171,2669.058
3,19,13,828,185,35.4,0.4,957.02,68.987,2607.183,2508.293
3,19,14,810,155,35.2,0.6,802.253,62.906,2255.245,2170.639
3,19,15,727,135,34.3,0.8,580.548,54.138,1685.481,1621.557
3,19,16,567,103,32.6,0.7,320.295,44.277,922.996,882.029
3,19,17,223,44,30.6,0.7,73.721,33.021,199.177,175.003
3,19,18,0,0,29.2,0.8,0,29.2,0,0
3,19,19,0,0,28.1,0.9,0,28.1,0,0
3,19,20,0,0,26.7,1,0,26.7,0,0
3,19,21,0,0,25.2,1.2,0,25.2,0,0
3,19,22,0,0,23.8,1.4,0,23.8,0,0
3,19,23,0,0,22.7,1.7,0,22.7,0,0
3,20,0,0,0,21.8,2.4,0,21.8,0,0
3,20,1,0,0,20.9,2.8,0,20.9,0,0
3,20,2,0,0,20.1,2.7,0,20.1,0,0
3,20,3,0,0,19.4,2.3,0,19.4,0,0
3,20,4,0,0,19.1,2.1,0,19.1,0,0
3,20,5,0,0,19.5,2.2,0,19.5,0,0
3,20,6,251,54,22.3,2.8,91.473,22.974,263.124,237.663
3,20,7,577,111,26.1,2.9,344.62,33.133,1060.779,1016.063
3,20,8,729,143,29.7,2.5,603.286,43.961,1853.668,1783.953
3,20,9,807,164,32.6,2,819.967,53.761,2427.246,2335.803
3,20,10,847,179,34.4,1.7,975.38,60.814,2786.188,2679.593
3,20,11,861,187,35.6,1.7,1051.445,64.207,2947.553,2833.755
3,20,12,855,188,36.2,1.6,1043.659,65.209,2908.792,2796.745
3,20,13,796,206,36.3,1.5,946.864,63.36,2665.523,2564.155
3,20,14,673,230,35.9,1.5,769.953,58.313,2222.582,2139.242
3,20,15,563,201,35.1,1.6,544.284,50.955,1613.355,1551.834
3,20,16,371,150,33.1,1.3,288.054,42.057,858.622,819.346
3,20,17,75,49,30.6,0.9,57.481,32.112,175.947,152.231
3,20,18,0,0,29.2,0.9,0,29.2,0,0
3,20,19,0,0,28.5,1.1,0,28.5,0,0
3,20,20,0,0,27.8,1.6,0,27.8,0,0
3,20,21,0,0,27,2.4,0,27,0,0
3,20,22,0,0,26.1,3.2,0,26.1,0,0
3,20,23,0,0,25,3.7,0,25,0,0
3,21,0,0,0,23.9,3.4,0,23.9,0,0
3,21,1,0,0,22.7,2.7,0,22.7,0,0
3,21,2,0,0,21.8,2.1,0,21.8,0,0
3,21,3,0,0,21.1,1.7,0,21.1,0,0
3,21,4,0,0,20.8,1.6,0,20.8,0,0
3,21,5,0,0,21.3,1.5,0,21.3,0,0
3,21,6,169,61,24.2,2,85.281,24.809,257.128,231.789
3,21,7,482,137,28,1.9,330.861,35.585,1015.955,972.479
3,21,8,647,180,31.2,1.1,589.262,48.302,1773.1,1706.192
3,21,9,737,207,33.7,1.1,808.84,57.639,2344.547,2256.425
3,21,10,786,221,35.4,1.8,963.898,61.103,2748.983,2644.014
3,21,11,808,228,36.5,2.1,1043.811,63.4,2939.77,2826.324
3,21,12,452,467,37.1,2.2,925.379,61.147,2639.919,2539.643
3,21,13,485,400,37.1,2.2,855.354,59.248,2465.242,2372.252
3,21,14,489,303,36.7,2.3,694.786,54.711,2047.416,1970.703
3,21,15,378,240,35.8,2.4,467.039,47.879,1412.486,1357.403
3,21,16,192,123,33.4,1.7,194.313,38.915,596.62,563.828
3,21,17,13,17,30.3,1.1,17.871,30.005,57.362,35.908
3,21,18,0,0,28.5,1.2,0,28.5,0,0
3,21,19,0,0,27.6,1.3,0,27.6,0,0
3,21,20,0,0,26.9,1.3,0,26.9,0,0
3,21,21,0,0,26.3,1.2,0,26.3,0,0
3,21,22,0,0,25.7,1.1,0,25.7,0,0
3,21,23,0,0,25.1,1.3,0,25.1,0,0
3,22,0,0,0,24.1,1.6,0,24.1,0,0
3,22,1,0,0,23.2,1.7,0,23.2,0,0
3,22,2,0,0,22.6,1.6,0,22.6,0,0
3,22,3,0,0,22,1.4,0,22,0,0
3,22,4,0,0,21.7,1.2,0,21.7,0,0
3,22,5,0,0,22.2,1.4,0,22.2,0,0
3,22,6,147,56,24.9,2.2,77.073,25.303,233.053,208.201
3,22,7,463,137,28.3,2.4,323.282,35.198,995.716,952.792
3,22,8,590,191,31.3,1.9,562.472,45.594,1718.009,1652.986
3,22,9,750,194,33.7,1.5,805.817,55.916,2357.926,2269.271
3,22,10,804,205,35.4,1.5,959.83,62.129,2721.435,2617.661
3,22,11,408,475,36.5,1.7,887.224,61.088,2531.941,2436.202
3,22,12,354,455,37.1,1.9,812.122,59.005,2344.914,2256.777
3,22,13,511,359,37.3,1.9,837.858,59.613,2409.747,2319.012
3,22,14,545,288,36.9,2,722.485,56.254,2110.457,2031.392
3,22,15,467,216,36,2,499.174,49.643,1492.091,1434.501
3,22,16,326,135,33.8,1.5,254.667,41.327,761.616,724.815
3,22,17,120,50,30.7,1,64.055,32.191,188.982,165.009
3,22,18,0,0,28.5,1.2,0,28.5,0,0
3,22,19,0,0,27.4,1.3,0,27.4,0,0
3,22,20,0,0,26.4,1.3,0,26.4,0,0
3,22,21,0,0,25.6,1.4,0,25.6,0,0
3,22,22,0,0,24.8,1.4,0,24.8,0,0
3,22,23,0,0,24.1,1.4,0,24.1,0,0
3,23,0,0,0,23.6,1.4,0,23.6,0,0
3,23,1,0,0,23.2,1.2,0,23.2,0,0
3,23,2,0,0,22.8,1,0,22.8,0,0
3,23,3,0,0,22.5,1,0,22.5,0,0
3,23,4,0,0,22.3,1,0,22.3,0,0
3,23,5,0,0,22.4,1.6,0,22.4,0,0
3,23,6,135,63,24.8,2.4,82.072,25.323,252.735,227.485
3,23,7,431,150,28.2,2.3,323.248,35.195,999.973,956.934
3,23,8,606,196,31.1,1.8,577.109,45.976,1759.203,1692.772
3,23,9,706,220,33.4,1.3,796.037,56.152,2326.698,2239.285
3,23,10,759,235,35,1,951.401,63.812,2671.739,2570.105
3,23,11,779,244,36.1,1,1029.027,67.364,2832.233,2723.607
3,23,12,369,389,36.7,1.2,759.657,60.279,2177.775,2096.158
3,23,13,578,321,36.9,1.3,860.283,61.759,2444.256,2352.122
3,23,14,739,192,36.7,1.4,779.145,59.427,2233.885,2150.109
3,23,15,637,170,35.9,1.7,555.334,51.791,1634.494,1572.274
3,23,16,436,135,34.2,1.5,296.407,43.06,870.226,830.648
3,23,17,100,50,32,1.1,60.48,33.555,179.984,156.189
3,23,18,0,0,30.9,1.3,0,30.9,0,0
3,23,19,0,0,30.7,2,0,30.7,0,0
3,23,20,0,0,30.3,2.9,0,30.3,0,0
3,23,21,0,0,29.6,4,0,29.6,0,0
3,23,22,0,0,28.3,4.6,0,28.3,0,0
3,23,23,0,0,26.8,4.4,0,26.8,0,0
3,24,0,0,0,25.6,4,0,25.6,0,0
3,24,1,0,0,24.8,3.6,0,24.8,0,0
3,24,2,0,0,24.1,3.2,0,24.1,0,0
3,24,3,0,0,23.2,2.7,0,23.2,0,0
3,24,4,0,0,22.7,2.4,0,22.7,0,0
3,24,5,0,0,22.5,2.5,0,22.5,0,0
3,24,6,161,66,24.8,3.3,88.665,25.444,269.623,244.028
3,24,7,462,145,28.4,3.6,330.518,34.688,1022.225,978.577
3,24,8,626,190,31.3,3.3,585.391,43.987,1802.435,1734.511
3,24,9,717,219,33.5,2.8,803.351,52.336,2397.348,2307.113
3,24,10,765,236,35.1,2.3,957.145,59.066,2761.19,2655.688
3,24,11,788,241,36.2,2,1033.79,63.203,2914.798,2802.481
3,24,12,788,240,36.9,1.8,1029.001,64.68,2876.695,2766.089
3,24,13,774,224,37.2,1.7,942.556,63.28,2654.433,2553.539
3,24,14,747,192,36.9,1.9,783.667,58.279,2261.078,2176.244
3,24,15,634,175,36.1,2.2,556.846,50.9,1646.681,1584.055
3,24,16,433,138,34.3,2.1,297.011,42.29,875.594,835.876
3,24,17,108,50,32.3,1.9,61.737,33.537,182.724,158.875
3,24,18,0,0,31.1,2.7,0,31.1,0,0
3,24,19,0,0,30.3,3.6,0,30.3,0,0
3,24,20,0,0,29,3.9,0,29,0,0
3,24,21,0,0,27.4,4.3,0,27.4,0,0
3,24,22,0,0,25.6,4.3,0,25.6,0,0
3,24,23,0,0,24.1,3.3,0,24.1,0,0
3,25,0,0,0,23.1,2.4,0,23.1,0,0
3,25,1,0,0,22.6,2.3,0,22.6,0,0
3,25,2,0,0,22.3,2.6,0,22.3,0,0
3,25,3,0,0,21.9,2.6,0,21.9,0,0
3,25,4,0,0,21.6,2.4,0,21.6,0,0
3,25,5,0,0,21,2,0,21,0,0
3,25,6,149,67,23.1,2.8,87.766,23.703,271.301,245.672
3,25,7,441,156,26.5,3,332.778,33.18,1040.178,996.035
3,25,8,621,197,29.8,2.8,586.878,43.185,1814.817,1746.463
3,25,9,730,217,32.4,2.4,811.247,52.298,2421.307,2330.104
3,25,10,728,266,34.5,2.2,951.659,58.668,2751.526,2646.445
3,25,11,428,475,36,2,904.125,59.976,2596.392,2497.958
3,25,12,594,389,36.9,1.9,984.321,62.93,2779.63,2673.322
3,25,13,669,298,37.2,1.8,917.774,62.206,2600.743,2502.125
3,25,14,680,240,36.8,2,777.162,57.669,2250.67,2166.241
3,25,15,577,206,35.9,2.4,550.104,50.142,1635.675,1573.416
3,25,16,396,149,33.3,2.1,293.089,41.16,873.174,833.519
3,25,17,96,49,29.8,1.7,58.33,30.915,176.176,152.456
3,25,18,0,0,27.7,2.4,0,27.7,0,0
3,25,19,0,0,26.6,3.3,0,26.6,0,0
3,25,20,0,0,25.4,3.8,0,25.4,0,0
3,25,21,0,0,24.1,3.6,0,24.1,0,0
3,25,22,0,0,22.9,3,0,22.9,0,0
3,25,23,0,0,21.7,2.4,0,21.7,0,0
3,26,0,0,0,20.7,2,0,20.7,0,0
3,26,1,0,0,19.9,1.7,0,19.9,0,0
3,26,2,0,0,19.3,1.6,0,19.3,0,0
3,26,3,0,0,18.8,1.4,0,18.8,0,0
3,26,4,0,0,18.5,1.3,0,18.5,0,0
3,26,5,0,0,18.8,1.6,0,18.8,0,0
3,26,6,168,67,21.4,2.3,90.446,22.053,278.577,252.799
3,26,7,476,148,25.5,2.2,338.75,32.969,1056.337,1011.746
3,26,8,654,189,29.6,2.1,601.219,44.519,1845.573,1776.143
3,26,9,752,209,32.7,2.5,820.369,52.607,2444.258,2352.124
3,26,10,808,219,34.7,3,978.225,57.426,2847.805,2738.488
3,26,11,836,221,36.2,3.3,1053.445,60.129,3022.494,2905.269
3,26,12,843,217,37,3.5,1051.989,60.594,3010.317,2893.652
3,26,13,825,206,37.2,3.7,963.972,58.606,2787.235,2680.593
3,26,14,782,186,36.8,3.9,801.246,54.426,2360.764,2271.996
3,26,15,688,162,35.6,4.1,572.469,48.043,1715.969,1651.015
3,26,16,513,123,33.1,3.4,308.567,40.135,909.53,868.92
3,26,17,173,47,29.6,2.8,65.231,30.644,184.71,160.822
3,26,18,0,0,27.5,3.4,0,27.5,0,0
3,26,19,0,0,26.5,4.1,0,26.5,0,0
3,26,20,0,0,25.3,3.9,0,25.3,0,0
3,26,21,0,0,24,3.4,0,24,0,0
3,26,22,0,0,22.7,2.8,0,22.7,0,0
3,26,23,0,0,21.5,2.4,0,21.5,0,0
3,27,0,0,0,20.4,2,0,20.4,0,0
3,27,1,0,0,19.3,1.7,0,19.3,0,0
3,27,2,0,0,18.5,1.5,0,18.5,0,0
3,27,3,0,0,17.8,1.5,0,17.8,0,0
3,27,4,0,0,17.5,1.5,0,17.5,0,0
3,27,5,0,0,17.8,2.1,0,17.8,0,0
3,27,6,293,63,20.6,3,105.854,21.572,305.703,279.363
3,27,7,631,113,24.6,3.2,367.733,31.972,1136.867,1090.006
3,27,8,789,138,28.7,2.6,633.982,43.582,1950.829,1877.648
3,27,9,869,151,32,2,853.625,54.07,2522.157,2426.823
3,27,10,910,160,34.4,1.9,1003.605,60.856,2865.914,2755.79
3,27,11,928,164,36,1.9,1079.517,64.55,3020.178,2903.059
3,27,12,925,164,36.9,1.8,1071.49,65.795,2976.066,2860.97
3,27,13,896,164,37.2,1.8,985.352,64.038,2762.452,2656.895
3,27,14,834,161,36.8,1.9,812.992,58.997,2334.829,2247.094
3,27,15,742,143,35.8,2,583.398,51.753,1711.85,1647.036
3,27,16,567,111,33.1,1.7,316.425,42.234,916.281,875.492
3,27,17,202,48,29.2,1.3,69.447,30.891,193.272,169.215
3,27,18,0,0,26.7,1.6,0,26.7,0,0
3,27,19,0,0,25.7,2.2,0,25.7,0,0
3,27,20,0,0,24.9,2.9,0,24.9,0,0
3,27,21,0,0,24.2,3.7,0,24.2,0,0
3,27,22,0,0,23.2,3.9,0,23.2,0,0
3,27,23,0,0,22.1,3.6,0,22.1,0,0
3,28,0,0,0,21.1,3.2,0,21.1,0,0
3,28,1,0,0,20.3,2.9,0,20.3,0,0
3,28,2,0,0,19.7,2.4,0,19.7,0,0
3,28,3,0,0,19.1,1.8,0,19.1,0,0
3,28,4,0,0,18.9,1.6,0,18.9,0,0
3,28,5,0,0,19.3,1.7,0,19.3,0,0
3,28,6,216,67,22,2.4,97.346,22.841,291.062,265.026
3,28,7,531,134,25.8,2.5,346.665,33.215,1073.922,1028.84
3,28,8,696,166,29.4,1.8,604.094,45.052,1847.433,1777.937
3,28,9,789,185,32.3,1.3,824.834,55.928,2413.028,2322.16
3,28,10,840,192,34.5,1.4,975.579,62.137,2765.785,2660.082
3,28,11,645,358,35.9,1.6,1003.799,63.756,2821.268,2713.126
3,28,12,866,193,36.7,1.7,1048.083,65.249,2920.294,2807.729
3,28,13,866,171,36.9,1.8,963.347,63.169,2714.216,2610.754
3,28,14,865,135,36.6,1.8,809.021,58.965,2323.071,2235.802
3,28,15,777,122,35.7,1.7,580.784,52.323,1696.362,1632.071
3,28,16,612,97,33.6,1.4,317.1,43.296,906.272,865.749
3,28,17,247,46,30.4,1.1,71.655,32.334,191.055,167.042
3,28,18,0,0,28.1,1.6,0,28.1,0,0
3,28,19,0,0,27.3,2.6,0,27.3,0,0
3,28,20,0,0,26.4,3.9,0,26.4,0,0
3,28,21,0,0,24.8,4.5,0,24.8,0,0
3,28,22,0,0,23.2,4.2,0,23.2,0,0
3,28,23,0,0,21.8,3.6,0,21.8,0,0
3,29,0,0,0,21.1,3.1,0,21.1,0,0
3,29,1,0,0,20.9,2.9,0,20.9,0,0
3,29,2,0,0,20.9,2.8,0,20.9,0,0
3,29,3,0,0,20.9,2.6,0,20.9,0,0
3,29,4,0,0,20.9,2.4,0,20.9,0,0
3,29,5,0,0,21.3,2.7,0,21.3,0,0
3,29,6,151,60,23,3.3,80.952,23.42,247.573,222.428
3,29,7,547,133,25.9,3.3,351.92,32.798,1091.405,1045.833
3,29,8,725,156,29.1,3,611.817,42.817,1891.777,1820.713
3,29,9,812,172,32,2.5,827.8,52.118,2472.149,2378.876
3,29,10,856,181,34.1,2.1,978.605,59.253,2819.864,2711.785
3,29,11,874,187,35.5,1.9,1053.954,63.414,2967.968,2853.241
3,29,12,873,187,36.3,1.9,1047.438,64.218,2935.903,2822.633
3,29,13,824,198,36.5,1.9,950.099,62.116,2693.048,2590.499
3,29,14,713,215,36.1,2,771.307,56.933,2241.529,2157.455
3,29,15,611,188,35.2,2.1,545.893,49.915,1621.517,1559.726
3,29,16,0,72,33.2,1.8,68.399,35.508,223.464,198.806
3,29,17,0,5,30.7,1.4,4.726,29.498,15.9,0
3,29,18,0,0,29.1,1.6,0,29.1,0,0
3,29,19,0,0,28.5,2.6,0,28.5,0,0
3,29,20,0,0,27.7,3.5,0,27.7,0,0
3,29,21,0,0,26.4,4,0,26.4,0,0
3,29,22,0,0,25,3.9,0,25,0,0
3,29,23,0,0,23.8,3.3,0,23.8,0,0
3,30,0,0,0,22.9,2.5,0,22.9,0,0
3,30,1,0,0,22.2,1.8,0,22.2,0,0
3,30,2,0,0,21.6,1.6,0,21.6,0,0
3,30,3,0,0,21.3,1.8,0,21.3,0,0
3,30,4,0,0,21.1,2,0,21.1,0,0
3,30,5,0,0,21.3,2.3,0,21.3,0,0
3,30,6,169,74,23,2.6,96.889,23.839,298.254,272.069
